# id	acronyms (comma-separated, primary first) — generated by build_rhythm_acronyms.py
ecg00001	1AVB
ecg20006	TWO,APB,ARS,SB,TWC
ecg20007	APB,ARS,RWC,SR
ecg20008	APB,ARS,ST
ecg20009	TWC,APB,ARS,ST
ecg20010	TWO,APB,ARS,ST,LVQRSAL
ecg20011	APB,ARS,ST,TPW
ecg20012	TWC,APB,UW,LAFB,SB
ecg20013	TWO,APB,LAFB,SB,TWC
ecg20014	TWO,APB,LAFB,SB,TWC
ecg20015	STDD,APB,TWO,SB,SA
ecg20016	APB,SB,LVH,SA
ecg20017	APB,SB,SA
ecg20018	ERV,APB,SB
ecg20019	STTU,APB,LVH,SB,ERV
ecg20020	STTU,APB,IDC,SB,ERV
ecg20021	STC,APB,LVH,SB,VEB
ecg20022	WPW,APB,SB
ecg20023	TWO,APB,LVH,SB,TWC
ecg20024	APB,SB
ecg20025	STC,APB,SB
ecg20026	APB,SB
ecg20027	TWO,APB,SB,TWC
ecg20028	APB,SB,LVH
ecg20029	APB,SB
ecg20030	APB,SB
ecg20031	APB,SB
ecg20032	APB,SB
ecg20033	APB,SB
ecg20034	APB,SB
ecg20035	TWC,APB,SB
ecg20036	APB,SB
ecg20037	AQW,APB,STDD,TWO,SB,RWC,STC
ecg20038	IDC,SB,LVH,APB
ecg20039	APB,SB
ecg20040	APB,SB
ecg20041	APB,SB
ecg20042	APB,SB
ecg20043	APB,SB
ecg20044	TWO,APB,SB,TWC
ecg20045	TWC,APB,SB,LVH
ecg20046	APB,SB
ecg20047	APB,SB
ecg20048	APB,SB
ecg20049	APB,SB
ecg20050	APB,SB
ecg20051	APB,SB,LVH
ecg20052	APB,SB,LVH
ecg20053	APB,SB,LVH
ecg20054	APB,SB,LVH
ecg20055	STC,APB,IDC,SB,LVH
ecg20056	APB,SB
ecg20057	IDC,SB,APB
ecg20058	STTU,APB,SB,TWC
ecg20059	TWC,APB,SB
ecg20060	STTU,APB,SB
ecg20061	APB,SB
ecg20062	APB,SB
ecg20063	APB,SB
ecg20064	STC,APB,SB,LVH
ecg20065	APB,SB
ecg20066	TWC,APB,SB
ecg20067	APB,SB
ecg20068	APB,SB
ecg20069	APB,SB
ecg20070	TWC,APB,SB
ecg20071	STC,APB,SB
ecg20072	APB,SB,LVH
ecg20073	APB,SB
ecg20074	APB,SB
ecg20075	APB,SB
ecg20076	STC,APB,SB,LVH
ecg20077	AQW,APB,STTU,SB,TWC
ecg20078	APB,SB,LVH
ecg20079	APB,SB
ecg20080	APB,SB
ecg20081	TWC,APB,SB
ecg20082	TWO,APB,LVH,SB,TWC
ecg20083	APB,SB
ecg20084	TWC,APB,SB,LVH
ecg20085	APB,SB
ecg20086	APB,SB,LVH
ecg20087	APB,SB
ecg20088	APB,SB,LVH
ecg20089	APB,SB
ecg20090	APB,SB
ecg20091	APB,SB
ecg20092	APB,SB
ecg20093	TWC,APB,SB
ecg20094	TWC,APB,RWC,SB
ecg20095	APB,SB,LVH
ecg20096	APB,SB,LVH
ecg20097	APB,SB
ecg20098	BPAC,SB
ecg20099	TWC,APB,SB,LVH
ecg20100	STDD,TWO,SB,STC,BPAC
ecg20101	STC,APB,SB,IDC
ecg20102	TWC,APB,SB
ecg20103	APB,SB
ecg20104	APB,SB
ecg20105	TWC,APB,SB
ecg20106	APB,SB
ecg20107	STTU,APB,TWO,SB,RWC,TWC
ecg20108	APB,SB,LVH
ecg20109	APB,SB
ecg20110	APB,SB
ecg20111	APB,SB,LVH
ecg20112	APB,SB,LVH
ecg20113	APB,SB
ecg20114	APB,SB
ecg20115	APB,SB
ecg20116	STC,APB,SB
ecg20117	QTIE,APB,SB
ecg20118	APB,SB,LVH
ecg20119	TWC,APB,SB
ecg20120	STC,APB,SB,LVH
ecg20121	APB,SB,LVH,PVC
ecg20122	TWC,APB,SB
ecg20123	APB,SB,LVH
ecg20124	APB,SB,LVH
ecg20125	TWC,APB,SB,LVH
ecg20126	APB,SB
ecg20127	APB,SB
ecg20128	APB,SB,LVH
ecg20129	APB,SB
ecg20130	APB,SB
ecg20131	APB,SB
ecg20132	APB,SB
ecg20133	TWC,APB,SB
ecg20134	APB,SB,LVH
ecg20135	TWC,APB,SB
ecg20136	APB,SB
ecg20137	APB,SB,LVH
ecg20138	STDD,APB,LVH,TWO,SB,STC
ecg20139	APB,SB,LVQRSAL
ecg20140	APB,SB
ecg20141	APB,SB
ecg20142	APB,SB
ecg20143	APB,SB
ecg20144	APB,SB
ecg20145	APB,SB
ecg20146	APB,RWC,SB,LVH
ecg20147	TWO,SB,BPAC
ecg20148	APB,SB
ecg20149	APB,SB
ecg20150	TWC,APB,SB,PPW
ecg20151	BPAC,SB
ecg20152	APB,SB,LVH
ecg20153	APB,SB
ecg20154	APB,SB
ecg20155	STC,APB,SB,LVH
ecg20156	STC,APB,SB,LVH
ecg20157	STC,APB,SB,LVH
ecg20158	APB,SB,LVH
ecg20159	TWO,APB,SB,TWC
ecg20160	STC,APB,SB
ecg20161	APB,SB,LVH
ecg20162	APB,SB
ecg20163	APB,SB
ecg20164	TWC,IDC,SB,APB
ecg20165	APB,SB,LVQRSAL
ecg20166	APB,SB
ecg20167	APB,SB
ecg20168	APB,SB
ecg20169	IDC,APB,SB
ecg20170	BPAC,SB
ecg20171	APB,SB
ecg20172	APB,SB,LVH
ecg20173	TWC,APB,SB
ecg20174	TWO,APB,SB,TWC
ecg20175	APB,SB
ecg20176	BPAC,SB
ecg20177	APB,SB
ecg20178	APB,SB,LVH
ecg20179	TWO,APB,SB,TWC
ecg20180	APB,SB,LVH
ecg20181	APB,SB
ecg20182	TWO,APB,QTIE,LVH,SB,TWC
ecg20183	APB,SB
ecg20184	APB,SB
ecg20185	STC,APB,SB
ecg20186	APB,SB
ecg20187	APB,SB
ecg20188	APB,SB
ecg20189	APB,SB
ecg20190	APB,SB
ecg20191	APB,SB
ecg20192	TWC,APB,SB,LVH
ecg20193	TWC,APB,SB
ecg20194	APB,SB,LVH
ecg20195	APB,SB
ecg20196	APB,SB
ecg20197	TWO,APB,SB,TWC
ecg20198	TWO,APB,SB,LVH
ecg20199	TWO,APB,SB,LVH
ecg20200	APB,SB,LVQRSAL
ecg20201	APB,SB
ecg20202	AQW,APB,STTU,SB,TWC
ecg20203	APB,SB,LVQRSAL
ecg20204	TWO,APB,SB,TWC
ecg20205	APB,SB
ecg20206	AQW,APB,SB,TWO
ecg20207	APB,SB
ecg20208	APB,SB
ecg20209	TWC,APB,SB
ecg20210	TWC,APB,SB,LVH
ecg20211	APB,SB
ecg20212	APB,SB
ecg20213	APB,SB,LVH
ecg20214	APB,SB
ecg20215	APB,SB
ecg20216	APB,SB
ecg20217	APB,SB
ecg20218	APB,SB
ecg20219	APB,SB
ecg20220	APB,SB,LVQRSAL
ecg20221	AQW,APB,LVH,SB,PPW,STC
ecg20222	TWO,APB,SB
ecg20223	APB,SB
ecg20224	BPAC,SB
ecg20225	APB,SB
ecg20226	APB,SB
ecg20227	APB,SB
ecg20228	APB,SB
ecg20229	TWO,APB,SB,TWC
ecg20230	TWC,APB,QTIE,SB
ecg20231	TWO,APB,LVH,SB,TWC,SA
ecg20232	TWO,APB,QTIE,SB,TWC,SA
ecg20233	APB,SB,LVQRSAL,SA
ecg20234	APB,SB,SA
ecg20235	STC,APB,SB,SA
ecg20236	APB,SB,SA
ecg20237	TWC,APB,SB,SA
ecg20238	BPAC,SB,SA
ecg20239	TWC,APB,SB,SA
ecg20240	APB,SB,SA
ecg20241	TWC,APB,LVH,SB,SA
ecg20242	STC,APB,SR,SA
ecg20243	APB,SA
ecg20244	BPAC,SA
ecg20245	APB,SA
ecg20246	TWC,APB,LVH,SA
ecg20247	APB,SA
ecg20248	TWC,APB,SA
ecg20249	STC,APB,SA
ecg20250	APB,LVH,SA
ecg20251	TWC,APB,SA
ecg20252	TWC,APB,SA
ecg20253	APB,SA
ecg20254	APB,SA
ecg20255	APB,LVH,SA
ecg20256	APB,SA
ecg20257	APB,SA
ecg20258	STC,APB,LVH,SA
ecg20259	STC,APB,LVH,SA
ecg20260	APB,SA
ecg20261	TWC,APB,LVH,SA
ecg20262	APB,SA
ecg20263	STDD,APB,TWO,STC,SA
ecg20264	IDC,LVH,SA,APB
ecg20265	APB,SA
ecg20266	APB,SA
ecg20267	BPAC,SA
ecg20268	APB,SA
ecg20269	APB,SA
ecg20270	APB,SA
ecg20271	TWC,APB,SA
ecg20272	APB,LVH,SA
ecg20273	APB,SA
ecg20274	TWC,APB,SA
ecg20275	APB,SA
ecg20276	STC,APB,SR
ecg20277	APB,SR
ecg20278	IDC,SR,LVH,APB
ecg20279	TWC,APB,SR
ecg20280	STC,APB,SR,LVH
ecg20281	APB,SR
ecg20282	STDD,APB,TWO,SR,LVH,STC
ecg20283	TWC,APB,SR
ecg20284	TWC,APB,SR
ecg20285	APB,SR
ecg20286	TWC,APB,SR,PPW
ecg20287	APB,SR
ecg20288	TWC,APB,SR,TWO
ecg20289	APB,SR,LVH,PPW
ecg20290	STC,APB,SR
ecg20291	TWC,APB,SR,LVH
ecg20292	STDD,APB,SR,TWO
ecg20293	APB,SR,LVH
ecg20294	STDD,APB,LVH,TWO,SR,TWC,STC
ecg20295	STTU,APB,TWO,IDC,SR
ecg20296	STC,APB,SR
ecg20297	TWC,APB,SR,TWO
ecg20298	STDD,APB,TWO,SR,LVH,STC
ecg20299	STC,APB,SR,LVH
ecg20300	STC,APB,SR,LVH
ecg20301	APB,RWC,SR,LVH
ecg20302	APB,RWC,SR
ecg20303	APB,SR
ecg20304	TWC,APB,LVH,IDC,SR
ecg20305	APB,SR
ecg20306	TWC,APB,SR
ecg20307	APB,SR,LVQRSAL
ecg20308	APB,SR
ecg20309	STC,APB,SR,LVH
ecg20310	APB,SR,LVQRSAL
ecg20311	TWO,APB,LVQRSAL,SR,RWC,TWC
ecg20312	TWC,APB,SR
ecg20313	STDD,APB,SR,TWO
ecg20314	STDD,APB,TWO,SR,STC
ecg20315	APB,SR,SPRI
ecg20316	STDD,APB,SR,TWO
ecg20317	STC,APB,SR
ecg20318	TWO,APB,SR
ecg20319	STC,IDC,SR,APB
ecg20320	APB,SR,LVH
ecg20321	TWC,APB,SR
ecg20322	APB,SR
ecg20323	APB,SR
ecg20324	APB,SR
ecg20325	APB,SR
ecg20326	APB,SR
ecg20327	APB,SR
ecg20328	APB,SR
ecg20329	APB,SR
ecg20330	APB,SR
ecg20331	APB,SR
ecg20332	LAFB,APB,ST
ecg20333	AQW,APB,LAFB,ST,LVH
ecg20334	LAFB,APB,ST
ecg20335	LAFB,APB,ST
ecg20336	LAFB,APB,ST
ecg20337	LAFB,APB,ST
ecg20338	AQW,APB,LAFB,SPRI,ST
ecg20339	STC,APB,ST,PVT
ecg20340	STDD,APB,PVT,ST,TWC
ecg20341	TWC,APB,ST,WPW
ecg20342	APB,ST,TPW
ecg20343	APB,ST
ecg20344	STC,APB,ST,PPW
ecg20345	APB,ST
ecg20346	APB,ST
ecg20347	APB,ST
ecg20348	TWO,APB,TPW,ST,TWC
ecg20349	STC,APB,ST
ecg20350	APB,ST
ecg20351	STC,APB,ST,LVH
ecg20352	STC,APB,ST,LVH
ecg20353	TWC,APB,ST
ecg20354	APB,ST
ecg20355	STC,PRIE,ST,APB
ecg20356	AQW,APB,STTU,ST,TWO,TWC
ecg20357	AQW,APB,ST
ecg20358	APB,ST
ecg20359	TWC,APB,ST,TWO
ecg20360	STDD,APB,ST,TWO,LVH,STC
ecg20361	STC,APB,ST,LVH
ecg20362	APB,ST
ecg20363	APB,ST
ecg20364	TWC,APB,ST
ecg20365	APB,ST
ecg20366	APB,ST
ecg20367	APB,ST,LVH
ecg20368	STC,APB,ST
ecg20369	APB,ST
ecg20370	TWC,APB,ST
ecg20371	APB,ST,LVH,PWC
ecg20372	APB,ST
ecg20373	STDD,APB,SPRI,ST,TWO,LVH,STC
ecg20374	APB,RWC,ST
ecg20375	STC,APB,ST,LVH
ecg20376	STC,APB,ST
ecg20377	TWC,APB,ST
ecg20378	STC,APB,TPW,ST,LVH
ecg20379	STC,APB,ST
ecg20380	APB,ST,TPW
ecg20381	APB,ST
ecg20382	APB,ST
ecg20383	QTIE,APB,ST,LVQRSAL
ecg20384	STDD,APB,ST,LVH,TWO,STC
ecg20385	TWC,APB,ST
ecg20386	APB,ST
ecg20387	STC,APB,ST
ecg20388	APB,RWC,ST,TPW
ecg20389	STC,APB,ST
ecg20390	APB,ST,LVH
ecg20391	APB,ST
ecg20392	APB,ST
ecg20393	APB,ST,LVH
ecg20394	APB,ST
ecg20395	STC,APB,ST
ecg20396	APB,ST,LVQRSAL
ecg20397	TWC,APB,ST,LVH
ecg20398	APB,ST
ecg20399	APB,ST
ecg20400	STC,APB,ST
ecg20401	TWC,APB,ST
ecg20402	APB,ST
ecg20403	STC,APB,ST
ecg20404	APB,ST
ecg20405	STC,APB,ST,LVH
ecg20406	TWC,APB,ST,STDD
ecg20407	STC,APB,ST,LVH
ecg20408	STC,APB,ST
ecg20409	APB,ST
ecg20410	TWO,APB,ST
ecg20411	STC,APB,ST,LVH
ecg20412	TWC,APB,ST
ecg20413	TWC,APB,ST
ecg20414	IDC,ST,APB
ecg20415	STDD,APB,ST,TWO,STC
ecg20416	STC,APB,ST
ecg20417	APB,ST,LVH
ecg20418	STC,APB,ST,LVH
ecg20419	APB,ST
ecg20420	TWC,APB,ST
ecg20421	TWO,APB,ST,PWC,TWC
ecg20422	APB,ST
ecg20423	STDD,APB,TPW,ST,TWC,STC
ecg20424	APB,ST
ecg20425	TWC,APB,ST,LVH
ecg20426	APB,ST
ecg20427	APB,ST,LVH
ecg20428	STDD,APB,ST,LVH,TWO,RWC
ecg20429	TWC,APB,ST
ecg20430	STDD,APB,ST
ecg20431	STDD,APB,ST,TWO,STC
ecg20432	TWC,APB,ST
ecg20433	APB,ST,LVH
ecg20434	STC,APB,ST,LVH
ecg20435	TWC,APB,ST,TWO
ecg20436	TWC,APB,ST
ecg20437	STC,APB,ST
ecg20438	APB,ST
ecg20439	TWC,APB,ST,LVH
ecg20440	TWC,IDC,ST,APB
ecg20441	STDD,APB,ST,LVH,TWC
ecg20442	STC,APB,ST
ecg20443	STTU,APB,ST,LVQRSAL,TWO,RWC,STC
ecg20444	APB,ST
ecg20445	STC,APB,ST
ecg20446	STC,APB,ST,LVH
ecg20447	STDD,APB,ST,TWO,STC
ecg20448	APB,ST
ecg20449	STDD,APB,ST,STC
ecg20450	APB,ST
ecg20451	APB,ST
ecg20452	TWC,APB,ST,TWO
ecg20453	APB,ST
ecg20454	STDD,APB,ST,TWO,STC
ecg20455	TWC,APB,ST,LVH
ecg20456	TWC,APB,ST
ecg20457	APB,ST
ecg20458	STC,APB,TPW,ST,IDC
ecg20459	TWC,APB,ST
ecg20460	APB,ST
ecg20461	TWC,APB,ST
ecg20462	TWO,APB,ST,TWC,LVH
ecg20463	STTU,APB,ST
ecg20464	APB,ST,LVQRSAL
ecg20465	AQW,APB,TPW,ST,TWC
ecg20466	APB,ST
ecg20467	APB,ST,LVH
ecg20468	STC,APB,ST,LVH
ecg20469	APB,ST
ecg20470	APB,ST
ecg20471	STDD,APB,ST,LVH,TWO,STC
ecg20472	STDD,APB,ST,TWO,LVH,STC
ecg20473	APB,ST,LVH
ecg20474	APB,ST
ecg20475	APB,ST,LVQRSAL
ecg20476	APB,ST
ecg20477	TWO,APB,ST,TWC
ecg20478	APB,ST
ecg20479	TWC,APB,ST
ecg20480	APB,ST
ecg20481	STDD,APB,ST,TWO,LVH,STC
ecg20482	STC,APB,ST
ecg20483	STC,APB,ST
ecg20484	APB,RVH,ST,RAH
ecg20485	TWC,APB,ST,LVH
ecg20486	IDC,ST,LVH,APB
ecg20487	APB,ST
ecg20488	APB,ST,TPW
ecg20489	IDC,ST,APB
ecg20490	APB,ST
ecg20491	TWC,APB,ST
ecg20492	STDD,APB,ST,STC
ecg20493	BPAC,ST
ecg20494	TWC,APB,TPW,ST,LVQRSAL
ecg20495	APB,ST
ecg20496	APB,ST
ecg20497	STDD,APB,ST,STC
ecg20498	TWC,APB,ST
ecg20499	APB,ST
ecg20500	TWC,APB,ST,TPW
ecg20501	STC,APB,ST
ecg20502	STC,APB,ST
ecg20503	TWC,APB,ST
ecg20504	TWC,APB,ST,LVH
ecg20505	APB,ST
ecg20506	STC,APB,ST
ecg20507	STC,APB,ST
ecg20508	APB,ST
ecg20509	AQW,APB,ST,PWC,STC
ecg20510	IDC,ST,APB
ecg20511	STC,APB,ST,LVH
ecg20512	AQW,APB,ST,LVQRSAL
ecg20513	AQW,APB,ST,TWO,TWC
ecg20514	APB,ST,LVH
ecg20515	TWC,APB,TPW,ST,LVH,IDC
ecg20516	TWO,APB,ST,LVH,STC
ecg20517	STDD,APB,ST,LVH,TWC
ecg20518	TWC,APB,RVH,ST,RWC
ecg20519	STC,APB,ST
ecg20520	APB,ST
ecg20521	APB,ST
ecg20522	APB,RWC,ST
ecg20523	TWC,APB,ST
ecg20524	APB,ST
ecg20525	STTU,APB,ST,LVH,TWO,STDD,STC
ecg20526	STDD,APB,ST,LVH,TWC,STC
ecg20527	STC,APB,ST,LVH
ecg20528	APB,ST,TPW
ecg20529	TWC,APB,ST
ecg20530	TWC,APB,ST
ecg20531	APB,ST,TPW
ecg20532	APB,ST
ecg20533	STDD,APB,ST,TWC,STC
ecg20534	TWC,APB,ST
ecg20535	APB,ST
ecg20536	APB,ST
ecg20537	TWO,APB,UW,ST,LVH
ecg20538	APB,ST,TPW
ecg20539	AQW,APB,STTU,ST,TWO,TWC
ecg20540	APB,ST
ecg20541	APB,ST,LVQRSAL
ecg20542	TWC,APB,ST,LVQRSAL
ecg20543	TWC,APB,RWC,ST
ecg20544	APB,ST
ecg20545	APB,ST,LVH
ecg20546	APB,ST
ecg20547	APB,ST,LVH
ecg20548	APB,ST
ecg20549	APB,ST
ecg20550	APB,ST
ecg20551	TWO,APB,ST,LVH,STDD,STC
ecg20552	STC,APB,ST
ecg20553	APB,ST,LVH
ecg20554	APB,RVH,ST
ecg20555	TWO,APB,ST,LVH,TWC
ecg20556	STTU,APB,ST,SPRI
ecg20557	TWC,APB,TPW,ST,RWC,AT
ecg20558	IDC,RWC,ST,APB
ecg20559	TWC,APB,ST
ecg20560	APB,AIVR,VER
ecg20561	BPAC
ecg20562	APB
ecg20563	AQW,EAT,BBB,LVH,STC
ecg20564	CRBBB,LAFB,ARHY
ecg20565	CRBBB,ALS,ARHY
ecg20566	WPW,ARHY,CRBBB,SVT,PVC
ecg20567	CRBBB,LVH,ARHY
ecg20568	STTU,CRBBB,EAT
ecg20569	CRBBB,ARHY
ecg20570	CRBBB,ARHY
ecg20571	CRBBB,ARHY
ecg20572	STDD,CCR,TWO,ARHY,LVH
ecg20573	ARHY,CCR
ecg20574	ARHY,CCR
ecg20575	ARHY,CCR
ecg20576	STTU,CCR,TWO,ARHY,STC
ecg20577	TWC,IRBBB,ARHY
ecg20578	LAFB,LVQRSAL,ARHY
ecg20579	MI_ANT,STC,ALS,EAT
ecg20580	MI_ANT,STC,ALS,EAT
ecg20581	ARHY,ALS
ecg20582	TWC,ALS,ARHY
ecg20583	AQW,STTU,EAT,TWC,ALS
ecg20584	TWC,ALS,ARHY,TWO
ecg20585	STC,QTIE,RWC,ARHY,PPW,LVH
ecg20586	MI_ANT,STTU,MI_LAT,TWO,AQW,ARHY
ecg20587	MI,STTU,LVH,MI_LAT,ARHY
ecg20588	MI,MI_LAT,STDD,ARHY
ecg20589	MI_ANT,LVQRSAL,TWO,AQW,ARHY
ecg20590	AMI,STTU,EAT,QTIE,AQW,TWC
ecg20591	APACE,SB,ARHY
ecg20592	ARHY,PVC
ecg20593	ARHY,PVC
ecg20594	ARHY,LVH,PVC
ecg20595	RBBB,ARHY
ecg20596	ARHY,ARS
ecg20597	ARHY,SB
ecg20598	ARHY
ecg20599	ARHY
ecg20600	ARHY,SR
ecg20601	STTU,ARHY,ERV
ecg20602	STTU,ARHY,ERV
ecg20603	ARHY,LVH
ecg20604	TWC,ARHY
ecg20605	TWC,LVH,ARHY
ecg20606	ARHY
ecg20607	ARHY
ecg20608	ARHY
ecg20609	ARHY
ecg20610	ARHY
ecg20611	STC,ARHY
ecg20612	ARHY
ecg20613	ARHY
ecg20614	ARHY
ecg20615	ARHY
ecg20616	ARHY
ecg20617	STC,STDD,ARHY
ecg20618	ARHY
ecg20619	STC,ARHY
ecg20620	ARHY
ecg20621	ARHY
ecg20622	ARHY
ecg20623	ARHY
ecg20624	ARHY
ecg20625	ARHY
ecg20626	ARHY
ecg20627	ARHY
ecg20628	ARHY
ecg20629	ARHY
ecg20630	ARHY
ecg20631	ARHY
ecg20632	TWC,EAT
ecg20633	ARHY
ecg20634	ARHY
ecg20635	ARHY
ecg20636	ARHY
ecg20637	ARHY
ecg20638	ARHY
ecg20639	ARHY
ecg20640	ARHY
ecg20641	ARHY
ecg20642	ARHY
ecg20643	UW,EAT
ecg20644	ARHY
ecg20645	TWC,LVH,ARHY
ecg20646	ARHY
ecg20647	ARHY,LVQRSAL
ecg20648	ARHY
ecg20649	ARHY
ecg20650	ARHY,LVQRSAL
ecg20651	ARHY
ecg20652	ARHY,LVH
ecg20653	ARHY
ecg20654	ARHY
ecg20655	ARHY
ecg20656	TWC,LVH,ARHY,TWO
ecg20657	TWC,LVH,ARHY,TWO
ecg20658	ARHY
ecg20659	ARHY
ecg20660	ARHY
ecg20661	ARHY
ecg20662	EAT
ecg20663	ARHY
ecg20664	ARHY
ecg20665	ARHY
ecg20666	ARHY
ecg20667	ARHY
ecg20668	ARHY
ecg20669	ARHY
ecg20670	ARHY
ecg20671	ARHY
ecg20672	ARHY
ecg20673	ARHY
ecg20674	ARHY,LVH
ecg20675	ARHY
ecg20676	ARHY
ecg20677	ARHY
ecg20678	ARHY
ecg20679	ARHY
ecg20680	ARHY,LVH
ecg20681	ARHY
ecg20682	ARHY
ecg20683	TWC,ARHY
ecg20684	ARHY
ecg20685	TWC,ARHY
ecg20686	ARHY,LVH
ecg20687	STC,ARHY
ecg20688	STC,ARHY
ecg20689	ARHY
ecg20690	ARHY
ecg20691	STDD,EAT,TWO,LVH,STC
ecg20692	ARHY
ecg20693	UW,LVH,ARHY
ecg20694	ARHY
ecg20695	ARHY
ecg20696	ARHY
ecg20697	ARHY,LVH
ecg20698	EAT
ecg20699	ARHY
ecg20700	TWC,LVH,ARHY,TWO
ecg20701	ARHY
ecg20702	ARHY,LVH
ecg20703	ARHY
ecg20704	ARHY
ecg20705	ARHY
ecg20706	TWC,ARHY,TWO
ecg20707	ARHY,SPRI
ecg20708	ARHY
ecg20709	ARHY
ecg20710	STTU,LVH,ARHY
ecg20711	ARHY,LVH
ecg20712	ARHY
ecg20713	STC,ARHY
ecg20714	ARHY
ecg20715	ARHY
ecg20716	TWC,ARHY
ecg20717	ARHY
ecg20718	ARHY
ecg20719	ARHY
ecg20720	ARHY
ecg20721	ARHY
ecg20722	ARHY,LVH
ecg20723	ARHY
ecg20724	TWC,LVH,ARHY
ecg20725	TWC,ARHY
ecg20726	ARHY
ecg20727	ARHY
ecg20728	TWO,ARHY
ecg20729	ARHY
ecg20730	ARHY
ecg20731	ARHY
ecg20732	ARHY,LVQRSAL
ecg20733	ARHY
ecg20734	ARHY
ecg20735	TWC,LVH,ARHY,TWO
ecg20736	TWC,ARHY
ecg20737	ARHY
ecg20738	ARHY
ecg20739	ARHY,LVH
ecg20740	ARHY
ecg20741	ARHY,LVH
ecg20742	TWC,ARHY
ecg20743	ARHY
ecg20744	ARHY
ecg20745	ARHY
ecg20746	TWC,EAT
ecg20747	ARHY
ecg20748	ARHY
ecg20749	ARHY
ecg20750	ARHY,LVH
ecg20751	TWC,ARHY
ecg20752	TWC,AT,IDC,RWC,SB,JEB,SA
ecg20753	STC,ST,LVH,IDC,AT
ecg20754	IDC,AT,ST
ecg20755	TWC,IDC,AT,ST
ecg20756	TWC,IDC,AT,ST
ecg20757	STC,ARS,AT,SVT,CCR
ecg20758	WPW,ALS,AT,CRBBB,SVT,PVC
ecg20759	TWC,LVH,AT,CRBBB,SA
ecg20760	CRBBB,AT,ST
ecg20761	LAFB,RVH,AT,CRBBB,SVT
ecg20762	AT,CCR,SA
ecg20763	IRBBB,AT,APACE
ecg20764	TWC,BBB,ST,AT
ecg20765	APACE,AT
ecg20766	STDD,TWO,SR,AT,STC,PVC
ecg20767	RBBB,RVH,LAFB,AT,SVT
ecg20768	AT,SB,LVH
ecg20769	TWC,AT,SB
ecg20770	AT,SB
ecg20771	AT,SB
ecg20772	TWC,AT,SB
ecg20773	AT,SB
ecg20774	AT,SB
ecg20775	AT,SB
ecg20776	AT,SR,LVQRSAL
ecg20777	AT,ST
ecg20778	AT,ST
ecg20779	AT,ST
ecg20780	AT,ST
ecg20781	AT,ST,LVQRSAL
ecg20782	STC,ST,LVQRSAL,LVH,AT
ecg20783	AT,ST
ecg20784	AQW,STTU,ST,STDD,RWC,AT,SA
ecg20785	AT,SVT
ecg20786	TWC,AT,SVT,STC
ecg20787	AT,SVT
ecg20788	STC,AT,SVT,LVQRSAL
ecg20789	STC,AT,SVT
ecg20790	AT,SVT
ecg20791	TWC,AT,SVT
ecg20792	AT,SVT
ecg20793	STC,AT,SVT
ecg20794	AT,SVT,LVQRSAL
ecg20795	AT,SVT
ecg20796	AT,AVD,PVT
ecg20797	AT,AVD,PVT
ecg20798	AT
ecg20799	AT
ecg20800	AT,LVH
ecg20801	AT
ecg20802	STC,UW,ERHY,LVH,AF
ecg20803	RBBB,AVD,AF,ERHY,APACE
ecg20804	STC,AVD,AF,ERHY,LVH
ecg20805	AVD,AF,ERHY
ecg20806	IDC,AVB,LVQRSAL,AF
ecg20807	TWC,IDC,AVB,AF
ecg20808	STDD,AF,TWO,IDC,AVB,LVH,STC
ecg20809	TWO,AVD,BBB,VEB,TWC,ALS,AF
ecg20810	STC,QTIE,AVB,JEB,AF
ecg20811	TWC,AVD,LVH,JEB,AF
ecg20812	STDD,TWO,AVB,AF,LVH,STC
ecg20813	STDD,AVD,QTIE,TWO,AF,STC
ecg20814	TWO,AF,AVB,TWC,CCR
ecg20815	AMI,STTU,AF,MI_LAT,AQW,AVB,ALS,CRBBB
ecg20816	TWC,LAFB,AF,QTIE,AVB,CRBBB
ecg20817	TWC,CRBBB,AVB,AF
ecg20818	TWC,CRBBB,AVB,AF
ecg20819	AVB,CCR,AF
ecg20820	STC,AF,LVQRSAL,AVB,IRBBB
ecg20821	STC,AVB,IRBBB,AF
ecg20822	TWO,AF,BBB,AVB,TWC
ecg20823	TWC,AVB,ALS,AF
ecg20824	APACE,AVD,AF
ecg20825	STDD,AF,LVH,TWO,AVB,STC,APACE
ecg20826	APACE,AVD,AF
ecg20827	TWC,AVB,AF,APACE
ecg20828	AQW,STTU,AF,AVB,TWC,PVC
ecg20829	STDD,RBBB,AF,AVB,STC
ecg20830	AVB,ARS,AF
ecg20831	STC,SVT,AF
ecg20832	STTU,AF,LVH,AVB,ERV,STC
ecg20833	STC,AVB,AF
ecg20834	AVB,AF
ecg20835	STDD,AF,LVH,TWO,AVB,STC
ecg20836	TWC,AVB,LVH,AF
ecg20837	STC,AVB,LVH,AF
ecg20838	TWC,AVB,AF
ecg20839	STC,AVB,LVH,AF
ecg20840	AVB,LVH,AF
ecg20841	STC,AVB,LVH,AF
ecg20842	STC,AVB,AF
ecg20843	AVB,AF
ecg20844	AVB,RWC,AF
ecg20845	AVB,AF
ecg20846	AVB,AF
ecg20847	STC,AVB,AF
ecg20848	AVB,LVH,AF
ecg20849	AVB,AF
ecg20850	AQW,AVB,LVH,AF
ecg20851	AVB,LVH,AF
ecg20852	AVB,AF
ecg20853	AVB,AF
ecg20854	AVB,AF
ecg20855	TWC,AVB,AF
